subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status	epoch_index	target_index	split	lab_subject_id	artifact_status_npz	epoch_valid_npz	usable_for_finetune
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	119	6	19	1111	creme_brulee	images_THINGS/object_images/creme_brulee/creme_brulee_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/creme_brulee/creme_brulee_01b.jpg	True	False	1	821765	1780401740048.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.691799	pass	918	110	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	120	6	20	1012	burrito	images_THINGS/object_images/burrito/burrito_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/burrito/burrito_07s.jpg	True	True	2	824700	1780401745917.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	45.975849	pass	919	11	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	121	7	1	1067	taffy	images_THINGS/object_images/taffy/taffy_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taffy/taffy_11s.jpg	True	False	1	842834	1780401782187.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	189.066711	pass	920	66	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	122	7	2	1084	cheetah	images_THINGS/object_images/cheetah/cheetah_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheetah/cheetah_06s.jpg	True	True	2	845841	1780401788202.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	67.916206	pass	921	83	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	123	7	3	1082	necklace	images_THINGS/object_images/necklace/necklace_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/necklace/necklace_11s.jpg	True	True	2	848713	1780401793945.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.644150	pass	922	81	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	124	7	4	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	False	2	851789	1780401800098.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.202732	pass	923	50	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	125	7	5	1091	kitten	images_THINGS/object_images/kitten/kitten_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kitten/kitten_09s.jpg	True	False	1	854702	1780401805924.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.334026	pass	924	90	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	126	7	6	1081	police_car	images_THINGS/object_images/police_car/police_car_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/police_car/police_car_14s.jpg	True	False	1	857692	1780401811904.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	63.231934	pass	925	80	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	127	7	7	1154	chandelier	images_THINGS/object_images/chandelier/chandelier_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chandelier/chandelier_10s.jpg	True	False	1	860757	1780401818035.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	44.090714	pass	926	153	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	128	7	8	1087	bathrobe	images_THINGS/object_images/bathrobe/bathrobe_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathrobe/bathrobe_12s.jpg	True	False	1	863861	1780401824243.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	70.118118	pass	927	86	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	129	7	9	1065	cabinet	images_THINGS/object_images/cabinet/cabinet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cabinet/cabinet_07s.jpg	True	False	1	866976	1780401830473.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	92.586708	pass	928	64	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	130	7	10	1114	spinach	images_THINGS/object_images/spinach/spinach_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/spinach/spinach_09s.jpg	True	False	1	869847	1780401836216.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	92.292709	pass	929	113	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	131	7	11	1138	ping-pong_table	images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	True	False	1	872889	1780401842300.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	34.563377	pass	930	137	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	132	7	12	1113	firetruck	images_THINGS/object_images/firetruck/firetruck_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/firetruck/firetruck_04s.jpg	True	False	1	875902	1780401848327.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	52.256657	pass	931	112	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	133	7	13	1021	tea	images_THINGS/object_images/tea/tea_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tea/tea_10s.jpg	True	False	1	878919	1780401854361.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	62.617794	pass	932	20	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	134	7	14	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	True	2	881822	1780401860167.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.869102	pass	933	22	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	135	7	15	1093	duckling	images_THINGS/object_images/duckling/duckling_25s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/duckling/duckling_25s.jpg	True	False	1	884936	1780401866396.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	66.612617	pass	934	92	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	136	7	16	1146	cheesecake	images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	True	False	1	887874	1780401872272.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	130.339523	pass	935	145	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	137	7	17	1045	goose	images_THINGS/object_images/goose/goose_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/goose/goose_08s.jpg	True	True	2	890881	1780401878286.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.138050	pass	936	44	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	138	7	18	1156	coconut	images_THINGS/object_images/coconut/coconut_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coconut/coconut_08s.jpg	True	False	1	893793	1780401884111.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.459557	pass	937	155	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	139	7	19	1058	loveseat	images_THINGS/object_images/loveseat/loveseat_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/loveseat/loveseat_10s.jpg	True	False	1	896683	1780401889891.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	49.880096	pass	938	57	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	140	7	20	1055	seagull	images_THINGS/object_images/seagull/seagull_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/seagull/seagull_11s.jpg	True	False	1	899675	1780401895875.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.095613	pass	939	54	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	141	8	1	1056	leggings	images_THINGS/object_images/leggings/leggings_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/leggings/leggings_02s.jpg	True	False	1	912695	1780401921917.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.474705	pass	940	55	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	142	8	2	1054	bathtub	images_THINGS/object_images/bathtub/bathtub_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathtub/bathtub_18s.jpg	True	False	1	915643	1780401927813.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	76.826630	pass	941	53	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	143	8	3	1034	bracelet1	images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	True	False	1	918737	1780401934001.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	86.804558	pass	942	33	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	144	8	4	1003	shorts	images_THINGS/object_images/shorts/shorts_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shorts/shorts_14s.jpg	True	False	1	921834	1780401940196.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.334871	pass	943	2	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	145	8	5	1078	sea_urchin	images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	True	False	1	924938	1780401946404.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	47.510345	pass	944	77	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	146	8	6	1105	gorilla	images_THINGS/object_images/gorilla/gorilla_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/gorilla/gorilla_19s.jpg	True	False	1	927962	1780401952453.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.107998	pass	945	104	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2	930885	1780401958299.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	48.785885	pass	946	128	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1	933833	1780401964196.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	54.938347	pass	947	87	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1	936871	1780401970272.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	39.515987	pass	948	101	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1	939979	1780401976488.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	40.215641	pass	949	32	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1	943027	1780401982584.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	41.145519	pass	950	140	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2	945978	1780401988487.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	41.316803	pass	951	129	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2	949003	1780401994537.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.973667	pass	952	149	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2	952048	1780402000627.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	43.855236	pass	953	144	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1	955078	1780402006688.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.974689	pass	954	93	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1	958186	1780402012904.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	109.604919	pass	955	152	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2	961110	1780402018752.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	79.964096	pass	956	26	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1	964207	1780402024946.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	46.436729	pass	957	13	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1	967266	1780402031065.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	47.088242	pass	958	24	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1	970297	1780402037127.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	53.922222	pass	959	147	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2	987995	1780402072522.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	180.876190	pass	960	146	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1	990992	1780402078517.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	39.802612	pass	961	82	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1	994064	1780402084661.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	38.324734	pass	962	40	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1	996981	1780402090495.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	26.551243	pass	963	17	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1	999929	1780402096391.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	44.240234	pass	964	135	train	5	pass	True	True
